time(UTC),temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure,Month_Day_Time,Month_Day_Time_numeric
2017-01-23 03:00:00+00:00,-3.51,81.4,0.0,0.0,0.0,248.3,4.62,48.0,101040.0,2025-01-23 03:00:00+00:00,1737601200.0
2017-01-23 04:00:00+00:00,-3.92,84.65,0.0,0.0,0.0,243.65,4.55,48.0,101080.0,2025-01-23 04:00:00+00:00,1737604800.0
2017-01-23 05:00:00+00:00,-3.86,81.4,0.0,0.0,0.0,266.1,4.48,49.0,101130.0,2025-01-23 05:00:00+00:00,1737608400.0
2017-01-23 06:00:00+00:00,-4.01,84.65,0.0,0.0,0.0,264.55,4.48,47.0,101110.0,2025-01-23 06:00:00+00:00,1737612000.0
2017-01-23 07:00:00+00:00,-3.17,81.45,0.0,0.0,0.0,294.15,4.48,48.0,101030.0,2025-01-23 07:00:00+00:00,1737615600.0
2017-01-23 08:00:00+00:00,-3.07,81.45,0.0,0.0,0.0,288.95,4.28,51.0,101070.0,2025-01-23 08:00:00+00:00,1737619200.0
2017-01-23 09:00:00+00:00,-2.96,81.45,0.0,0.0,0.0,290.85,3.86,52.0,101160.0,2025-01-23 09:00:00+00:00,1737622800.0
2017-01-23 10:00:00+00:00,-2.96,81.45,0.0,0.0,0.0,295.5,3.79,48.0,101180.0,2025-01-23 10:00:00+00:00,1737626400.0
2017-01-23 11:00:00+00:00,-3.08,78.2,0.0,0.0,0.0,295.9,3.93,45.0,101180.0,2025-01-23 11:00:00+00:00,1737630000.0
2017-01-23 12:00:00+00:00,-3.33,78.2,0.0,0.0,0.0,289.3,3.93,47.0,101220.0,2025-01-23 12:00:00+00:00,1737633600.0
2017-01-23 13:00:00+00:00,-3.58,81.4,66.4,403.98,36.55,279.05,3.79,50.0,101270.0,2025-01-23 13:00:00+00:00,1737637200.0
2017-01-23 14:00:00+00:00,-3.33,78.2,173.0,476.06,71.55,280.05,3.79,46.0,101300.0,2025-01-23 14:00:00+00:00,1737640800.0
2017-01-23 15:00:00+00:00,-2.86,78.2,320.75,682.82,101.2,264.75,4.28,50.0,101270.0,2025-01-23 15:00:00+00:00,1737644400.0
2017-01-23 16:00:00+00:00,-1.97,72.3,413.5,853.76,79.0,244.2,4.48,56.0,101230.0,2025-01-23 16:00:00+00:00,1737648000.0
2017-01-23 17:00:00+00:00,-1.13,66.9,408.8,731.57,102.2,236.1,4.41,59.0,101180.0,2025-01-23 17:00:00+00:00,1737651600.0
2017-01-23 18:00:00+00:00,-0.41,67.0,313.1,397.68,153.4,230.65,4.48,60.0,101130.0,2025-01-23 18:00:00+00:00,1737655200.0
2017-01-23 19:00:00+00:00,-1.03,66.9,250.75,337.06,136.0,233.95,4.41,60.0,101090.0,2025-01-23 19:00:00+00:00,1737658800.0
2017-01-23 20:00:00+00:00,-1.05,66.9,127.55,181.79,83.95,234.35,4.41,55.0,101080.0,2025-01-23 20:00:00+00:00,1737662400.0
2017-01-23 21:00:00+00:00,-1.59,69.55,23.3,80.18,14.75,237.85,4.14,52.0,101080.0,2025-01-23 21:00:00+00:00,1737666000.0
2017-01-23 22:00:00+00:00,-2.5,75.2,0.0,0.0,0.0,233.6,4.14,53.0,101110.0,2025-01-23 22:00:00+00:00,1737669600.0
2017-01-23 23:00:00+00:00,-3.29,75.1,0.0,0.0,0.0,221.4,4.14,55.0,101100.0,2025-01-23 23:00:00+00:00,1737673200.0
2017-01-24 00:00:00+00:00,-3.85,75.05,0.0,0.0,0.0,218.3,4.07,57.0,101130.0,2025-01-24 00:00:00+00:00,1737676800.0
2017-01-24 01:00:00+00:00,-4.16,78.05,0.0,0.0,0.0,234.45,4.0,56.0,101090.0,2025-01-24 01:00:00+00:00,1737680400.0
2017-01-24 02:00:00+00:00,-4.63,78.0,0.0,0.0,0.0,233.6,4.07,55.0,101020.0,2025-01-24 02:00:00+00:00,1737684000.0
2017-01-24 03:00:00+00:00,-4.94,81.2,0.0,0.0,0.0,240.95,3.93,52.0,100980.0,2025-01-24 03:00:00+00:00,1737687600.0
2017-01-24 04:00:00+00:00,-5.41,81.1,0.0,0.0,0.0,235.15,3.86,49.0,100990.0,2025-01-24 04:00:00+00:00,1737691200.0
2017-01-24 05:00:00+00:00,-5.46,81.1,0.0,0.0,0.0,255.85,4.0,48.0,101010.0,2025-01-24 05:00:00+00:00,1737694800.0
2017-01-24 06:00:00+00:00,-5.54,81.1,0.0,0.0,0.0,261.25,4.41,44.0,100860.0,2025-01-24 06:00:00+00:00,1737698400.0
2017-01-24 07:00:00+00:00,-5.49,77.85,0.0,0.0,0.0,251.0,4.41,45.0,100750.0,2025-01-24 07:00:00+00:00,1737702000.0
2017-01-24 08:00:00+00:00,-5.36,74.8,0.0,0.0,0.0,263.95,4.69,44.0,100690.0,2025-01-24 08:00:00+00:00,1737705600.0
2017-01-24 09:00:00+00:00,-5.24,74.8,0.0,0.0,0.0,265.7,4.97,42.0,100580.0,2025-01-24 09:00:00+00:00,1737709200.0
2017-01-24 10:00:00+00:00,-4.91,74.8,0.0,0.0,0.0,279.25,5.1,44.0,100520.0,2025-01-24 10:00:00+00:00,1737712800.0
2017-01-24 11:00:00+00:00,-4.59,71.85,0.0,0.0,0.0,284.3,5.24,42.0,100470.0,2025-01-24 11:00:00+00:00,1737716400.0
2017-01-24 12:00:00+00:00,-4.28,69.05,0.0,0.0,0.0,291.85,5.31,43.0,100420.0,2025-01-24 12:00:00+00:00,1737720000.0
2017-01-24 13:00:00+00:00,-4.1,69.05,20.1,0.0,20.1,297.05,5.52,44.0,100390.0,2025-01-24 13:00:00+00:00,1737723600.0
2017-01-24 14:00:00+00:00,-3.96,71.95,42.4,0.0,42.4,299.4,5.59,45.0,100350.0,2025-01-24 14:00:00+00:00,1737727200.0
2017-01-24 15:00:00+00:00,-3.79,72.05,70.05,0.0,70.05,300.35,5.59,46.0,100320.0,2025-01-24 15:00:00+00:00,1737730800.0
2017-01-24 16:00:00+00:00,-3.71,75.05,61.05,0.0,61.05,299.4,5.31,45.0,100260.0,2025-01-24 16:00:00+00:00,1737734400.0
2017-01-24 17:00:00+00:00,-3.81,78.15,65.7,0.0,65.7,296.3,5.31,42.0,100140.0,2025-01-24 17:00:00+00:00,1737738000.0
2017-01-24 18:00:00+00:00,-3.95,84.65,101.3,19.48,93.4,294.15,5.31,38.0,100010.0,2025-01-24 18:00:00+00:00,1737741600.0
2017-01-24 19:00:00+00:00,-3.74,84.7,48.6,1.31,48.15,293.0,5.38,36.0,99860.0,2025-01-24 19:00:00+00:00,1737745200.0
2017-01-24 20:00:00+00:00,-3.77,84.7,30.05,2.26,29.5,292.05,5.1,35.0,99780.0,2025-01-24 20:00:00+00:00,1737748800.0
2017-01-24 21:00:00+00:00,-3.64,84.7,6.05,0.0,6.05,293.0,5.66,41.0,99740.0,2025-01-24 21:00:00+00:00,1737752400.0
2017-01-24 22:00:00+00:00,-3.37,88.2,0.0,0.0,0.0,293.75,5.52,43.0,99760.0,2025-01-24 22:00:00+00:00,1737756000.0
2017-01-24 23:00:00+00:00,-3.18,84.8,0.0,0.0,0.0,293.6,5.24,42.0,99720.0,2025-01-24 23:00:00+00:00,1737759600.0
2017-01-25 00:00:00+00:00,-3.07,88.25,0.0,0.0,0.0,292.8,4.97,40.0,99650.0,2025-01-25 00:00:00+00:00,1737763200.0
2017-01-25 01:00:00+00:00,-2.92,88.25,0.0,0.0,0.0,291.95,4.55,38.0,99630.0,2025-01-25 01:00:00+00:00,1737766800.0
2017-01-25 02:00:00+00:00,-2.79,84.85,0.0,0.0,0.0,293.55,4.14,34.0,99580.0,2025-01-25 02:00:00+00:00,1737770400.0
2017-01-25 03:00:00+00:00,-2.66,88.25,0.0,0.0,0.0,294.95,3.93,31.0,99560.0,2025-01-25 03:00:00+00:00,1737774000.0
2017-01-25 04:00:00+00:00,-2.55,88.25,0.0,0.0,0.0,294.55,3.93,29.0,99510.0,2025-01-25 04:00:00+00:00,1737777600.0
2017-01-25 05:00:00+00:00,-2.49,88.25,0.0,0.0,0.0,293.95,3.79,28.0,99470.0,2025-01-25 05:00:00+00:00,1737781200.0
2017-01-25 06:00:00+00:00,-2.47,88.25,0.0,0.0,0.0,295.7,3.52,27.0,99430.0,2025-01-25 06:00:00+00:00,1737784800.0
2017-01-25 07:00:00+00:00,-2.02,91.85,0.0,0.0,0.0,299.4,2.28,5.0,99330.0,2025-01-25 07:00:00+00:00,1737788400.0
2017-01-25 08:00:00+00:00,-1.98,91.85,0.0,0.0,0.0,298.2,2.0,344.0,99370.0,2025-01-25 08:00:00+00:00,1737792000.0
2017-01-25 09:00:00+00:00,-2.0,91.85,0.0,0.0,0.0,297.25,1.86,335.0,99340.0,2025-01-25 09:00:00+00:00,1737795600.0
2017-01-25 10:00:00+00:00,-2.01,91.85,0.0,0.0,0.0,297.85,1.72,321.0,99320.0,2025-01-25 10:00:00+00:00,1737799200.0
2017-01-25 11:00:00+00:00,-2.03,91.85,0.0,0.0,0.0,297.65,1.72,298.0,99330.0,2025-01-25 11:00:00+00:00,1737802800.0
2017-01-25 12:00:00+00:00,-2.09,91.85,0.0,0.0,0.0,297.25,1.86,282.0,99350.0,2025-01-25 12:00:00+00:00,1737806400.0
2017-01-25 13:00:00+00:00,-2.11,91.85,24.6,0.0,24.6,297.85,1.93,274.0,99390.0,2025-01-25 13:00:00+00:00,1737810000.0
2017-01-25 14:00:00+00:00,-1.98,91.85,49.75,0.0,49.75,297.45,2.0,262.0,99420.0,2025-01-25 14:00:00+00:00,1737813600.0
2017-01-25 15:00:00+00:00,-1.84,88.35,92.65,19.2,86.35,296.3,2.41,256.0,99430.0,2025-01-25 15:00:00+00:00,1737817200.0
2017-01-25 16:00:00+00:00,-1.4,84.95,153.35,49.64,133.55,297.65,3.03,254.0,99450.0,2025-01-25 16:00:00+00:00,1737820800.0
2017-01-25 17:00:00+00:00,-0.9,81.7,202.55,105.94,157.35,296.3,3.52,249.0,99410.0,2025-01-25 17:00:00+00:00,1737824400.0
2017-01-25 18:00:00+00:00,-0.32,75.6,212.5,115.14,165.35,295.1,3.79,254.0,99330.0,2025-01-25 18:00:00+00:00,1737828000.0
2017-01-25 19:00:00+00:00,-0.51,72.6,173.5,70.44,148.95,281.2,3.66,251.0,99270.0,2025-01-25 19:00:00+00:00,1737831600.0
2017-01-25 20:00:00+00:00,-0.36,72.6,78.9,55.66,65.1,286.8,3.86,247.0,99310.0,2025-01-25 20:00:00+00:00,1737835200.0
2017-01-25 21:00:00+00:00,-0.57,75.55,13.9,10.04,12.75,286.4,3.31,240.0,99340.0,2025-01-25 21:00:00+00:00,1737838800.0
2017-01-25 22:00:00+00:00,-1.05,78.5,0.0,0.0,0.0,284.85,2.76,234.0,99350.0,2025-01-25 22:00:00+00:00,1737842400.0
2017-01-25 23:00:00+00:00,-1.28,81.7,0.0,0.0,0.0,287.6,2.69,230.0,99370.0,2025-01-25 23:00:00+00:00,1737846000.0
2017-01-26 00:00:00+00:00,-1.6,84.95,0.0,0.0,0.0,277.5,2.41,227.0,99380.0,2025-01-26 00:00:00+00:00,1737849600.0
2017-01-26 01:00:00+00:00,-1.88,88.3,0.0,0.0,0.0,278.8,2.0,222.0,99340.0,2025-01-26 01:00:00+00:00,1737853200.0
2017-01-26 02:00:00+00:00,-1.93,88.3,0.0,0.0,0.0,285.25,1.72,220.0,99270.0,2025-01-26 02:00:00+00:00,1737856800.0
2017-01-26 03:00:00+00:00,-2.01,91.85,0.0,0.0,0.0,285.05,1.72,211.0,99190.0,2025-01-26 03:00:00+00:00,1737860400.0
2017-01-26 04:00:00+00:00,-2.07,91.85,0.0,0.0,0.0,279.05,1.93,211.0,99140.0,2025-01-26 04:00:00+00:00,1737864000.0
2017-01-26 05:00:00+00:00,-1.68,91.9,0.0,0.0,0.0,290.5,1.86,214.0,99090.0,2025-01-26 05:00:00+00:00,1737867600.0
2017-01-26 06:00:00+00:00,-1.49,95.6,0.0,0.0,0.0,293.75,1.66,213.0,98950.0,2025-01-26 06:00:00+00:00,1737871200.0
2017-01-26 07:00:00+00:00,-1.05,99.4,0.0,0.0,0.0,299.95,1.79,213.0,98860.0,2025-01-26 07:00:00+00:00,1737874800.0
2017-01-26 08:00:00+00:00,-0.81,95.6,0.0,0.0,0.0,303.85,1.79,210.0,98760.0,2025-01-26 08:00:00+00:00,1737878400.0
2017-01-26 09:00:00+00:00,-0.71,99.4,0.0,0.0,0.0,302.5,1.66,210.0,98700.0,2025-01-26 09:00:00+00:00,1737882000.0
2017-01-26 10:00:00+00:00,-0.69,99.4,0.0,0.0,0.0,302.85,1.59,213.0,98630.0,2025-01-26 10:00:00+00:00,1737885600.0
2017-01-26 11:00:00+00:00,-0.73,99.4,0.0,0.0,0.0,299.75,1.59,220.0,98600.0,2025-01-26 11:00:00+00:00,1737889200.0
2017-01-26 12:00:00+00:00,-0.72,99.4,0.0,0.0,0.0,301.3,1.72,225.0,98550.0,2025-01-26 12:00:00+00:00,1737892800.0
2017-01-26 13:00:00+00:00,-0.57,99.4,41.85,68.29,36.25,301.5,1.86,230.0,98530.0,2025-01-26 13:00:00+00:00,1737896400.0
2017-01-26 14:00:00+00:00,-0.12,95.6,94.45,58.29,81.5,288.35,2.41,239.0,98490.0,2025-01-26 14:00:00+00:00,1737900000.0
2017-01-26 15:00:00+00:00,0.55,92.0,96.85,22.17,89.5,293.95,2.41,246.0,98460.0,2025-01-26 15:00:00+00:00,1737903600.0
2017-01-26 16:00:00+00:00,0.95,85.2,112.55,33.9,98.9,303.05,3.1,255.0,98370.0,2025-01-26 16:00:00+00:00,1737907200.0
2017-01-26 17:00:00+00:00,1.29,78.9,129.0,11.61,124.0,301.5,3.1,257.0,98270.0,2025-01-26 17:00:00+00:00,1737910800.0
2017-01-26 18:00:00+00:00,1.39,78.9,164.05,25.51,153.5,299.2,2.9,255.0,98160.0,2025-01-26 18:00:00+00:00,1737914400.0
2017-01-26 19:00:00+00:00,1.4,78.9,78.85,2.84,77.85,292.2,3.52,257.0,98170.0,2025-01-26 19:00:00+00:00,1737918000.0
2017-01-26 20:00:00+00:00,0.89,78.8,93.05,42.64,82.3,299.0,3.52,263.0,98220.0,2025-01-26 20:00:00+00:00,1737921600.0
2017-01-26 21:00:00+00:00,0.41,75.7,16.6,0.0,16.6,271.5,3.79,270.0,98270.0,2025-01-26 21:00:00+00:00,1737925200.0
2017-01-26 22:00:00+00:00,-0.26,75.6,0.0,0.0,0.0,277.3,3.93,274.0,98310.0,2025-01-26 22:00:00+00:00,1737928800.0
2017-01-26 23:00:00+00:00,-0.71,75.55,0.0,0.0,0.0,273.05,4.21,274.0,98390.0,2025-01-26 23:00:00+00:00,1737932400.0
2017-01-27 00:00:00+00:00,-0.98,75.45,0.0,0.0,0.0,272.65,4.41,274.0,98430.0,2025-01-27 00:00:00+00:00,1737936000.0
2017-01-27 01:00:00+00:00,-1.2,75.45,0.0,0.0,0.0,262.7,4.55,272.0,98470.0,2025-01-27 01:00:00+00:00,1737939600.0
2017-01-27 02:00:00+00:00,-1.42,75.35,0.0,0.0,0.0,255.45,4.62,272.0,98510.0,2025-01-27 02:00:00+00:00,1737943200.0
2017-01-27 03:00:00+00:00,-1.6,75.35,0.0,0.0,0.0,257.2,4.55,271.0,98540.0,2025-01-27 03:00:00+00:00,1737946800.0
2017-01-27 04:00:00+00:00,-1.8,75.35,0.0,0.0,0.0,254.3,4.34,271.0,98580.0,2025-01-27 04:00:00+00:00,1737950400.0
2017-01-27 05:00:00+00:00,-1.98,78.35,0.0,0.0,0.0,253.7,4.21,270.0,98580.0,2025-01-27 05:00:00+00:00,1737954000.0
2017-01-27 06:00:00+00:00,-2.26,78.35,0.0,0.0,0.0,241.3,4.14,266.0,98580.0,2025-01-27 06:00:00+00:00,1737957600.0
2017-01-27 07:00:00+00:00,-1.19,78.5,0.0,0.0,0.0,261.85,4.48,267.0,98510.0,2025-01-27 07:00:00+00:00,1737961200.0
2017-01-27 08:00:00+00:00,-1.57,81.65,0.0,0.0,0.0,241.7,4.41,267.0,98540.0,2025-01-27 08:00:00+00:00,1737964800.0
2017-01-27 09:00:00+00:00,-1.85,81.55,0.0,0.0,0.0,247.7,4.48,266.0,98570.0,2025-01-27 09:00:00+00:00,1737968400.0
2017-01-27 10:00:00+00:00,-2.31,78.35,0.0,0.0,0.0,238.4,4.48,264.0,98610.0,2025-01-27 10:00:00+00:00,1737972000.0
2017-01-27 11:00:00+00:00,-2.58,78.3,0.0,0.0,0.0,251.0,4.55,263.0,98650.0,2025-01-27 11:00:00+00:00,1737975600.0
2017-01-27 12:00:00+00:00,-2.88,78.2,0.0,0.0,0.0,255.45,4.69,262.0,98700.0,2025-01-27 12:00:00+00:00,1737979200.0
2017-01-27 13:00:00+00:00,-3.18,75.1,74.0,194.3,57.5,249.65,4.69,261.0,98760.0,2025-01-27 13:00:00+00:00,1737982800.0
2017-01-27 14:00:00+00:00,-3.01,75.1,171.5,216.07,122.8,245.4,4.62,258.0,98790.0,2025-01-27 14:00:00+00:00,1737986400.0
2017-01-27 15:00:00+00:00,-2.58,66.6,222.7,217.14,149.95,254.5,6.34,264.0,98780.0,2025-01-27 15:00:00+00:00,1737990000.0
2017-01-27 16:00:00+00:00,-2.18,61.45,241.45,140.14,184.5,264.35,6.21,263.0,98740.0,2025-01-27 16:00:00+00:00,1737993600.0
2017-01-27 17:00:00+00:00,-1.86,61.45,233.1,94.11,192.2,274.4,6.34,262.0,98670.0,2025-01-27 17:00:00+00:00,1737997200.0
2017-01-27 18:00:00+00:00,-1.5,61.55,211.55,168.9,141.0,276.95,6.28,261.0,98580.0,2025-01-27 18:00:00+00:00,1738000800.0
2017-01-27 19:00:00+00:00,-0.89,64.25,128.3,34.05,116.15,273.65,6.28,263.0,98550.0,2025-01-27 19:00:00+00:00,1738004400.0
2017-01-27 20:00:00+00:00,-1.07,66.9,82.8,33.56,74.2,283.7,6.21,264.0,98570.0,2025-01-27 20:00:00+00:00,1738008000.0
2017-01-27 21:00:00+00:00,-1.52,72.4,14.85,5.3,14.2,270.15,5.17,266.0,98620.0,2025-01-27 21:00:00+00:00,1738011600.0
2017-01-27 22:00:00+00:00,-2.14,75.3,0.0,0.0,0.0,279.65,4.69,268.0,98660.0,2025-01-27 22:00:00+00:00,1738015200.0
2017-01-27 23:00:00+00:00,-2.59,78.3,0.0,0.0,0.0,274.8,4.55,268.0,98720.0,2025-01-27 23:00:00+00:00,1738018800.0
2017-01-28 00:00:00+00:00,-2.85,78.3,0.0,0.0,0.0,276.15,4.48,270.0,98740.0,2025-01-28 00:00:00+00:00,1738022400.0
2017-01-28 01:00:00+00:00,-3.03,81.45,0.0,0.0,0.0,275.9,4.28,273.0,98770.0,2025-01-28 01:00:00+00:00,1738026000.0
2017-01-28 02:00:00+00:00,-3.2,78.2,0.0,0.0,0.0,274.05,4.07,276.0,98820.0,2025-01-28 02:00:00+00:00,1738029600.0
2017-01-28 03:00:00+00:00,-3.39,78.15,0.0,0.0,0.0,269.4,3.93,277.0,98830.0,2025-01-28 03:00:00+00:00,1738033200.0
2017-01-28 04:00:00+00:00,-3.57,78.15,0.0,0.0,0.0,267.45,3.86,277.0,98860.0,2025-01-28 04:00:00+00:00,1738036800.0
2017-01-28 05:00:00+00:00,-3.89,78.05,0.0,0.0,0.0,257.95,3.72,276.0,98850.0,2025-01-28 05:00:00+00:00,1738040400.0
2017-01-28 06:00:00+00:00,-4.39,78.0,0.0,0.0,0.0,242.65,3.66,274.0,98850.0,2025-01-28 06:00:00+00:00,1738044000.0
2017-01-28 07:00:00+00:00,-4.35,78.05,0.0,0.0,0.0,242.5,3.93,271.0,98900.0,2025-01-28 07:00:00+00:00,1738047600.0
2017-01-28 08:00:00+00:00,-4.73,78.0,0.0,0.0,0.0,236.5,3.72,269.0,98950.0,2025-01-28 08:00:00+00:00,1738051200.0
2017-01-28 09:00:00+00:00,-5.1,81.2,0.0,0.0,0.0,232.6,3.66,267.0,98960.0,2025-01-28 09:00:00+00:00,1738054800.0
2017-01-28 10:00:00+00:00,-5.44,81.1,0.0,0.0,0.0,228.15,3.59,267.0,99000.0,2025-01-28 10:00:00+00:00,1738058400.0
2017-01-28 11:00:00+00:00,-5.82,81.1,0.0,0.0,0.0,219.85,3.59,268.0,99040.0,2025-01-28 11:00:00+00:00,1738062000.0
2017-01-28 12:00:00+00:00,-6.2,81.05,0.0,0.0,0.0,215.4,3.45,269.0,99090.0,2025-01-28 12:00:00+00:00,1738065600.0
2017-01-28 13:00:00+00:00,-6.39,81.05,115.95,591.3,63.95,213.45,3.17,267.0,99120.0,2025-01-28 13:00:00+00:00,1738069200.0
2017-01-28 14:00:00+00:00,-5.56,77.85,222.8,484.44,112.0,219.25,2.76,260.0,99170.0,2025-01-28 14:00:00+00:00,1738072800.0
2017-01-28 15:00:00+00:00,-4.58,68.95,268.25,427.13,123.6,219.85,4.0,268.0,99190.0,2025-01-28 15:00:00+00:00,1738076400.0
2017-01-28 16:00:00+00:00,-3.82,63.7,307.45,301.03,183.95,222.15,4.07,264.0,99200.0,2025-01-28 16:00:00+00:00,1738080000.0
2017-01-28 17:00:00+00:00,-3.01,63.8,287.1,150.34,221.15,245.2,4.14,260.0,99190.0,2025-01-28 17:00:00+00:00,1738083600.0
2017-01-28 18:00:00+00:00,-2.3,58.95,240.1,154.3,175.0,269.6,4.48,262.0,99140.0,2025-01-28 18:00:00+00:00,1738087200.0
2017-01-28 19:00:00+00:00,-0.05,59.45,218.75,178.04,154.45,267.85,4.41,262.0,99100.0,2025-01-28 19:00:00+00:00,1738090800.0
2017-01-28 20:00:00+00:00,0.3,59.6,105.65,52.78,91.9,266.3,4.0,260.0,99100.0,2025-01-28 20:00:00+00:00,1738094400.0
2017-01-28 21:00:00+00:00,0.02,67.1,25.05,33.88,20.75,269.75,2.97,253.0,99140.0,2025-01-28 21:00:00+00:00,1738098000.0
2017-01-28 22:00:00+00:00,-0.85,78.5,0.0,0.0,0.0,260.85,2.69,242.0,99190.0,2025-01-28 22:00:00+00:00,1738101600.0
2017-01-28 23:00:00+00:00,-1.76,84.95,0.0,0.0,0.0,243.25,2.83,238.0,99240.0,2025-01-28 23:00:00+00:00,1738105200.0
2017-01-29 00:00:00+00:00,-1.97,88.3,0.0,0.0,0.0,247.5,3.03,236.0,99290.0,2025-01-29 00:00:00+00:00,1738108800.0
2017-01-29 01:00:00+00:00,-2.0,84.85,0.0,0.0,0.0,248.6,3.38,233.0,99250.0,2025-01-29 01:00:00+00:00,1738112400.0
2017-01-29 02:00:00+00:00,-1.92,84.85,0.0,0.0,0.0,253.5,3.59,233.0,99260.0,2025-01-29 02:00:00+00:00,1738116000.0
2017-01-29 03:00:00+00:00,-2.37,84.85,0.0,0.0,0.0,236.1,3.59,231.0,99260.0,2025-01-29 03:00:00+00:00,1738119600.0
2017-01-29 04:00:00+00:00,-2.66,84.85,0.0,0.0,0.0,240.55,3.52,229.0,99260.0,2025-01-29 04:00:00+00:00,1738123200.0
2017-01-29 05:00:00+00:00,-2.77,88.25,0.0,0.0,0.0,249.65,3.45,228.0,99250.0,2025-01-29 05:00:00+00:00,1738126800.0
2017-01-29 06:00:00+00:00,-2.72,88.25,0.0,0.0,0.0,259.9,3.38,227.0,99220.0,2025-01-29 06:00:00+00:00,1738130400.0
2017-01-29 07:00:00+00:00,-2.19,88.3,0.0,0.0,0.0,264.35,3.72,225.0,99170.0,2025-01-29 07:00:00+00:00,1738134000.0
2017-01-29 08:00:00+00:00,-2.34,88.3,0.0,0.0,0.0,260.65,3.59,226.0,99160.0,2025-01-29 08:00:00+00:00,1738137600.0
2017-01-29 09:00:00+00:00,-2.33,88.3,0.0,0.0,0.0,271.7,3.59,228.0,99170.0,2025-01-29 09:00:00+00:00,1738141200.0
2017-01-29 10:00:00+00:00,-2.38,91.85,0.0,0.0,0.0,277.5,3.45,228.0,99160.0,2025-01-29 10:00:00+00:00,1738144800.0
2017-01-29 11:00:00+00:00,-2.62,88.25,0.0,0.0,0.0,273.25,3.17,229.0,99200.0,2025-01-29 11:00:00+00:00,1738148400.0
2017-01-29 12:00:00+00:00,-2.94,91.8,0.0,0.0,0.0,270.55,2.9,231.0,99230.0,2025-01-29 12:00:00+00:00,1738152000.0
2017-01-29 13:00:00+00:00,-3.32,91.8,83.6,250.38,60.8,255.45,2.69,235.0,99270.0,2025-01-29 13:00:00+00:00,1738155600.0
2017-01-29 14:00:00+00:00,-2.84,88.25,218.9,533.72,95.0,251.0,2.76,245.0,99350.0,2025-01-29 14:00:00+00:00,1738159200.0
2017-01-29 15:00:00+00:00,-2.22,81.55,335.65,652.52,112.25,233.95,3.38,258.0,99380.0,2025-01-29 15:00:00+00:00,1738162800.0
2017-01-29 16:00:00+00:00,-1.54,72.4,415.4,692.63,128.5,228.55,3.24,256.0,99420.0,2025-01-29 16:00:00+00:00,1738166400.0
2017-01-29 17:00:00+00:00,-1.04,69.65,356.35,420.84,170.0,237.45,3.17,253.0,99430.0,2025-01-29 17:00:00+00:00,1738170000.0
2017-01-29 18:00:00+00:00,-1.0,69.65,319.3,332.37,177.65,246.35,3.24,253.0,99420.0,2025-01-29 18:00:00+00:00,1738173600.0
2017-01-29 19:00:00+00:00,-1.1,69.65,243.0,288.8,137.45,253.9,3.1,259.0,99490.0,2025-01-29 19:00:00+00:00,1738177200.0
2017-01-29 20:00:00+00:00,-1.48,64.1,132.4,178.41,85.15,255.65,3.24,269.0,99520.0,2025-01-29 20:00:00+00:00,1738180800.0
2017-01-29 21:00:00+00:00,-2.09,66.65,31.45,99.92,18.35,236.65,2.48,286.0,99590.0,2025-01-29 21:00:00+00:00,1738184400.0
2017-01-29 22:00:00+00:00,-3.51,75.05,0.0,0.0,0.0,223.9,2.21,296.0,99670.0,2025-01-29 22:00:00+00:00,1738188000.0
2017-01-29 23:00:00+00:00,-4.86,74.9,0.0,0.0,0.0,223.3,2.28,297.0,99780.0,2025-01-29 23:00:00+00:00,1738191600.0
2017-01-30 00:00:00+00:00,-5.9,81.05,0.0,0.0,0.0,224.1,2.28,298.0,99870.0,2025-01-30 00:00:00+00:00,1738195200.0
2017-01-30 01:00:00+00:00,-6.59,81.05,0.0,0.0,0.0,231.35,2.21,300.0,99950.0,2025-01-30 01:00:00+00:00,1738198800.0
2017-01-30 02:00:00+00:00,-7.61,80.9,0.0,0.0,0.0,213.65,2.14,306.0,99970.0,2025-01-30 02:00:00+00:00,1738202400.0
2017-01-30 03:00:00+00:00,-8.45,80.8,0.0,0.0,0.0,209.95,2.07,314.0,100000.0,2025-01-30 03:00:00+00:00,1738206000.0
2017-01-30 04:00:00+00:00,-9.27,80.7,0.0,0.0,0.0,200.5,2.0,316.0,100020.0,2025-01-30 04:00:00+00:00,1738209600.0
2017-01-30 05:00:00+00:00,-10.2,80.55,0.0,0.0,0.0,186.15,2.07,313.0,100010.0,2025-01-30 05:00:00+00:00,1738213200.0
2017-01-30 06:00:00+00:00,-11.25,83.95,0.0,0.0,0.0,184.05,2.21,308.0,100020.0,2025-01-30 06:00:00+00:00,1738216800.0
2017-01-30 07:00:00+00:00,-11.2,80.45,0.0,0.0,0.0,198.75,1.66,311.0,99950.0,2025-01-30 07:00:00+00:00,1738220400.0
2017-01-30 08:00:00+00:00,-11.74,83.9,0.0,0.0,0.0,206.1,1.52,298.0,99980.0,2025-01-30 08:00:00+00:00,1738224000.0
2017-01-30 09:00:00+00:00,-12.52,87.45,0.0,0.0,0.0,206.5,1.45,292.0,100010.0,2025-01-30 09:00:00+00:00,1738227600.0
2017-01-30 10:00:00+00:00,-12.39,83.8,0.0,0.0,0.0,225.25,1.52,287.0,100030.0,2025-01-30 10:00:00+00:00,1738231200.0
